token,df,tf,cluster,cluster_centrality,svd_c1,rank_score
단체간식,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주점경기,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
구성변경,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
G드림카드,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
맞춰일정에,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주시,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
교회간식,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
3800원부터,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
학원간식,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
구성해서,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
학교간식,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
체육대회간식,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
문의환영,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
예산에,7,7,3,37.90978302609143,0.04125091890534058,0.4999002588077334
구성도,7,7,3,37.57231270067667,0.04475367239378122,0.4911593299745319
행사간식,8,8,3,36.81701505440076,0.04139602573209072,0.490696251692731
10월,38,40,5,13.215279428563438,0.015651484618648466,0.48695221447958753
맞춰,8,8,3,36.491875718762714,0.04642507990146195,0.4828341348751472
치아바타,11,11,3,33.96134326502567,0.05313979900530374,0.4793385113491322
음료,10,10,3,34.84349500679431,0.041626958029498215,0.47850385179365584
최대한,10,10,3,34.58064977625616,0.055958499882341736,0.4756196620993622
올리브오일,31,43,5,15.491056192032326,0.03124910086691942,0.46155481210974036
무료배달,6,10,3,36.12513125616447,0.050340755062562914,0.4526389612379844
빠네디까사1배달의민족,5,5,3,37.56299706863466,0.03891332836071399,0.44313706506801187
12000원지역화폐,5,5,3,37.56299706863465,0.03891332836071399,0.44313706506801165
여주사랑카드샌드위치,5,5,3,37.56299706863465,0.03891332836071399,0.44313706506801165
후추,28,31,4,18.832113232838758,0.03880518050621961,0.43737402155630584
샐러드맛집,38,38,7,10.563477738100538,0.013493583874070878,0.39570938181639487
배달비,6,10,3,32.758290806219605,0.039754772393962065,0.35003602649487076
샐러드를,22,28,4,19.8970533024363,0.038433020459670196,0.350029885993698
다이어트식단,31,32,1,12.905724776214672,0.024087431959247008,0.3142339807708319
포케,36,48,8,6.494537228220827,0.02214853659243049,0.3083112791976291
약간,11,13,4,27.419287674915815,0.051670327999447575,0.2989514809239984
닭가슴살,21,37,1,16.785590261536296,0.029547886089994372,0.2952274310316822
오일,13,16,4,25.15338783582775,0.0486583983986735,0.28332328828041464
드레싱을,9,10,4,28.69552552218716,0.04620823694503092,0.28260681828226974
올리브,12,18,4,24.86946101018287,0.0464099911982116,0.27010595291291417
루꼴라,13,19,4,24.115421942503957,0.04005495434926424,0.2686662781746644
1작은술,5,5,4,31.417413196812525,0.04755640406788596,0.26531029602773426
드레싱은,6,8,4,30.190891588281062,0.04332090627193493,0.2632112484970768
좋게,6,7,4,30.238166815501884,0.048559334589090716,0.26011303056413254
치즈,21,27,4,16.829391019220182,0.03492477082009195,0.23573297029727483
그릇에,5,6,4,30.20901505113128,0.045998020625822186,0.23550285275134297
미니,6,10,4,28.65374777562164,0.03912514141374443,0.2291031975205502
드레싱,16,19,4,20.99108716359642,0.04448818230934327,0.2281543490906897
섞어,13,15,4,23.391742846322842,0.04953930768809951,0.22554883031619538
간식,6,8,3,28.6498075130092,0.056793262497486806,0.2224418574717657
올리고,17,17,4,20.331064582106688,0.060381584298054944,0.21822317530110533
야채,25,29,5,12.967401740498808,0.03896071718608697,0.20253806017574427
발사믹,17,24,4,18.06331910836194,0.04923121516566658,0.19157586776079663
집밥,28,28,1,10.48249298717454,0.0266686365517747,0.1689164624300178
파스타,26,39,1,8.476166352609857,0.03426553968452107,0.1480847986014275
토마토,26,29,0,10.235911841849443,0.04783631076032375,0.14182937454119954
호두,5,8,4,26.016322683418462,0.0397190994815601,0.1225872394679462
접시에,8,9,4,23.90676392329353,0.04248590448738454,0.11761775432972213
다진,5,5,4,26.398538416354054,0.036773458819981716,0.11405229287689705
브런치,29,33,9,6.71886610611347,0.04391195073455238,0.11198145330010012
매일,24,32,1,9.756534095913313,0.03282564375456407,0.10818137869692548
바게트,5,5,4,25.92451111303218,0.042669531699292794,0.10210438421207758
얇게,8,10,4,22.39745418785341,0.052518201529902164,0.08287967681514077
1층,14,15,3,18.016322679873177,0.0342997531894195,0.07892383957470803
오일을,7,7,4,23.447416335351015,0.04367775142513222,0.07536405287185627
가볍게,15,17,4,16.6611437509651,0.04568543004873433,0.07206325363582143
salad,24,25,1,10.11797662319947,0.018064198073935212,0.06999938290605107
먹을,21,23,1,11.742189222016243,0.04392267513791933,0.06411418614759443
볼에,6,6,4,23.710327947317793,0.0478068657323077,0.06160630565248325
저녁,25,27,5,8.543225217858677,0.031209175032666483,0.057275820922619305
1개,8,8,4,21.916348993363414,0.0440984859340301,0.053362303081646224
양파,9,11,4,20.67824784400341,0.0397666803240444,0.050890118359791
레몬즙,16,17,4,15.50717299616711,0.03307699762953264,0.050486293989634716
살짝,20,24,0,11.33041340051246,0.04443153662464895,0.04180896165296251
소스,16,23,4,13.78947304618123,0.03704289139578286,0.03886823137465837
무화과,15,25,4,13.90933384706315,0.035652945500172194,0.03781711310466361
샌드위치맛집,17,17,7,13.364276504150524,0.017774469938701843,-0.0010872974563186644
운동하는여자,7,7,1,20.981392365217644,0.0184034376957238,-0.005711787752384373
샐러드에,14,15,4,14.960630574767814,0.03759302853489815,-0.009834339381519643
맛을,17,19,4,12.137931222152753,0.035215741824574535,-0.018737470787820315
건강하고,15,16,5,13.873892730233987,0.03534821380702741,-0.019669180833159224
먹어도,17,19,0,11.807924642243592,0.04870257052818157,-0.02388261501811695
다이어터,12,13,1,16.01761340475264,0.026143928490417134,-0.028392075641114324
샐러드와,16,17,5,12.814104800957113,0.025263248304710353,-0.031362656182083594
고소한,13,16,5,14.566706214728898,0.029402475805809,-0.034556367989620855
곁들여,8,11,4,18.165887906931687,0.048944751759547114,-0.036524469588636116
좋아요,13,14,5,14.713059215549418,0.04595441148873862,-0.03717484411823774
구운,18,18,4,11.184174082678624,0.03098276312358074,-0.03785370028106202
건강식,16,16,1,12.583078116489812,0.028909793635195004,-0.043184411977125046
홈브런치,13,13,5,14.786181912452427,0.03475686783319879,-0.04507092739104401
뿌려,8,10,4,17.66307995492468,0.04613010746101206,-0.058524612454320384
달콤한,10,12,4,16.176558282567402,0.03979583660455421,-0.058613884251031714
아보카도,16,18,0,11.417654744572983,0.039194180827522844,-0.061463002207216205
오늘의,23,23,7,6.391605217416959,0.021129242681655638,-0.06770825678922152
맛있고,13,13,5,14.004900006754927,0.023230832705332913,-0.07194714022035008
잘라,7,8,4,18.118103267115945,0.03469640425532343,-0.07815500619057208
식단일기,9,9,1,16.99234086653425,0.015499368204102797,-0.07824371811621549
요리,12,18,5,13.246703053878576,0.026221155157266543,-0.07856152481654036
광주,12,12,7,14.622526690227046,0.004550657682078164,-0.08298556579188668
먹스타그램,15,15,1,12.017278329297163,0.027625751183656073,-0.08314617228177525
물기를,5,5,4,19.54865476684189,0.042463643352132874,-0.08548740677875738
순천,12,12,7,14.547397036585105,0.0018992785893863374,-0.0860918298890856
재료,9,11,4,15.860735063401176,0.05155692774043079,-0.0868121015061262
있어요,14,15,1,12.271883394160472,0.035541155909246884,-0.08960773708375036
담백한,10,10,5,15.509523477384471,0.03718531113159847,-0.0916352222785306
올리브유,12,16,0,12.90608641267513,0.0472285143824348,-0.09399573788792942
with,10,17,4,13.925166633005487,0.034624880420709596,-0.09527837019136776
재료를,6,6,4,18.482267873382757,0.03332320785022318,-0.09705555906233562
유기농,9,12,0,15.271711118147177,0.04882469447278668,-0.09879990499399635
곡성,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157
곡성뚝방마켓,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157
핸드메이드,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157
마카롱,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157
많이달지않은마카롱,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157
마카롱맛집,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157
다이어트도시락,7,7,1,17.549393246964353,0.02746606992748058,-0.10358664640881382
즐길,20,20,1,7.357707573078215,0.031554420341514865,-0.10442842659384396
오이,15,17,4,10.746953524783123,0.03433251294182448,-0.10571987729063137
회사,8,9,1,16.369586093712165,0.03733953110625567,-0.10580070064101857
상큼한,10,11,4,14.63398009160498,0.05268329628707168,-0.10588510802570086
일상,19,19,1,8.052047951785282,0.030503154690975226,-0.10724912070799669
든든한,15,16,5,10.941754984805314,0.029401032842352594,-0.10791826677467371
버터,7,8,4,17.053438209285375,0.03408788753164617,-0.10967395922770996
곱게,5,5,4,18.71930662000732,0.026998494301617874,-0.11510938083456426
남원,11,11,7,14.318163816786624,0.0019638442791239047,-0.11569868065699734
홈쿡,12,12,0,12.962353969991796,0.04845638173349846,-0.11696600346757857
올리브오일은,8,11,0,15.329061944983682,0.040365633516538886,-0.12286034236823208
엑스트라버진올리브오일,8,8,0,15.76826436376233,0.04228883590247987,-0.12807276395578143
식사,12,13,4,12.447645696987454,0.037210324265478247,-0.12964716565738232
남은,10,11,4,14.040306677372069,0.027262635206480017,-0.13194219106436228
해서,11,13,0,12.915359125188576,0.0349988010400229,-0.13326551238593845
작은,5,6,4,17.712693998607442,0.03696837691094106,-0.13508359360077868
화이트발사믹,9,9,0,14.572194982648716,0.04970961154895208,-0.13785462131126802
추석,6,6,4,16.91043599205294,0.04129214586019432,-0.14059034696253278
쫀득한마카롱좋은재료와정성은진리다,10,10,7,14.221068346182058,0.0006157621040780625,-0.14189689788948104
뿌려서,7,10,0,15.440249530127454,0.038916149726560316,-0.1429669765175778
직접,17,18,6,8.10782045699821,0.03330468282735589,-0.1441745822818462
카페,15,17,5,9.53209137456844,0.019370954423937513,-0.146510019142089
되면,7,7,4,16.02420808019418,0.029221417075464984,-0.1478507140455939
사과,15,26,6,7.117338187947273,0.04578296035973871,-0.152258532908836
주말,10,13,5,13.0285038129645,0.016561262818349885,-0.15279925620149032
만드는,6,6,4,16.606793762970543,0.026934139866260292,-0.15437623407270928
한번,10,10,5,13.455186372473399,0.028839241980560468,-0.15487827845653157
당근,7,12,1,14.670133508957035,0.03285696906183059,-0.15514589214118246
두르고,8,8,0,14.755838104657784,0.048658599590611654,-0.15569549529378074
아침,17,18,9,7.790721984118317,0.026494210190720163,-0.1558039222064109
진한,8,9,0,14.32085503766594,0.05913019171137858,-0.15868768419100948
제철,6,6,4,16.26089387456598,0.03873832801639067,-0.16055783140647104
아침에,9,10,0,13.706308128073902,0.03817255572109246,-0.16096280447789163
향과,7,7,0,15.336932793474029,0.04954798740610102,-0.16119062999950415
올리브오일추천,5,5,0,16.99597228714561,0.03970147312996775,-0.16149916384754004
냉압착,6,6,0,16.173850280045503,0.03947235996752283,-0.16286967188058465
몸이,9,9,0,13.559502612485156,0.04563457658615514,-0.1690172461365619
샐러드에는,5,5,0,16.637522619550044,0.046253855964690845,-0.1698258438792791
곡성마카롱,9,9,7,13.968707008704735,0.0010507438463600715,-0.1720587146610657
계란,11,11,5,11.925994276377125,0.03609704663803467,-0.17451281604733399
익은,5,6,0,16.28676502515457,0.04268682198855256,-0.1750882268732231
노릇하게,6,6,0,15.824323789449831,0.030880816941812293,-0.17605505759333873
골라,5,5,0,16.319598439584045,0.05364238068216806,-0.17667786296076465
먹으니,7,7,0,14.871575609184772,0.03591335243244267,-0.17948814386168055
메뉴로,8,9,5,13.957110952665023,0.023448796366345646,-0.18145207146344697
먹어서,5,5,0,16.18004025767986,0.03715438987159711,-0.18635811301942157
빵,11,13,1,10.974751585537723,0.04370703583880799,-0.18739646410389865
샌드위치가,5,5,0,16.064487059837855,0.03080972698726525,-0.19190222557792866
깜짝,5,5,0,15.946599014073065,0.038983954039627365,-0.19260522655318033
아삭한,9,11,6,12.304003711183329,0.04490425134280293,-0.19366986577176662
불고기,7,8,5,14.140582884426259,0.03710470081120954,-0.19432461390035988
풍미,5,5,0,15.946599014073065,0.033154299747304446,-0.19457661242393526
드디어,10,11,5,11.887952452187339,0.02293640228478872,-0.19670868880644876
든든하게,9,9,4,12.495637621030017,0.035428088165398115,-0.20375836764917393
신선한,17,21,6,5.113094006603599,0.0617796268003119,-0.20384382831290054
가을,14,17,9,7.992317992042757,0.029085962617929992,-0.2051380075625575
샐러드로,14,14,5,8.786057497632761,0.0155604708401395,-0.20514724555319203
샐러드의,5,5,4,15.586099503182059,0.02941724904197184,-0.20644310874618205
the,9,17,8,10.86125622168452,0.021513055947921075,-0.20645243548184483
주는,5,5,4,15.461768907834584,0.029054969534360826,-0.21022234237418982
먹은,12,15,1,9.323322734866881,0.028400596205197623,-0.2119964860774105
밀프랩,5,7,1,15.104385379327796,0.011692292417110516,-0.2140847110091923
주말에,7,8,1,13.712511765433543,0.015577158501957325,-0.2141946025725933
부드러운,14,14,8,8.233493393241154,0.032087123920311926,-0.2158101312712038
가능,10,12,5,10.822044213772191,0.03568871052699062,-0.21748594286418546
새로운,11,11,5,10.660095707352944,0.01527410230027925,-0.2187861212341197
화이트,6,6,5,14.386485965178785,0.027677878674468446,-0.2194268464077677
복숭아,6,16,4,12.223944887542178,0.017475577455703533,-0.22387906154688147
유러피안,7,18,5,10.835520976411619,0.04154176363670933,-0.22742931910044353
오픈,12,18,6,8.199022692174381,0.02088388882632979,-0.228825198517954
오후,15,15,9,7.045809458773078,0.023071403969171032,-0.23090361168020349
홀그레인,6,7,5,13.79037223480113,0.019764658857835245,-0.23337519868074466
소스를,14,15,9,7.4689365459375985,0.024863967834608605,-0.2344792575829975
엄마,6,6,4,13.762384754241001,0.031779401298415895,-0.23639547679106096
없이,13,13,9,8.317409589340729,0.031362478799211745,-0.23647373700994204
치킨,13,15,1,8.029271459793804,0.018756074494072426,-0.23669110339162092
한식,8,9,5,11.917894450224999,0.02253820981833983,-0.24173599017198275
홈카페,11,11,5,9.80869539247351,0.017261235787328057,-0.2431549244226223
먹으러,7,8,1,12.639930096715744,0.020495814218367055,-0.24407729630442845
매장,8,8,5,11.99103398066669,0.022641236522310718,-0.24581011936996666
이거,11,11,1,9.699561833348628,0.014144179134227266,-0.24741876319929537
탄단지,6,6,1,13.571453193368953,0.015323555442187015,-0.24757581394802397
매콤한,9,9,5,10.912531881149002,0.03824183832572055,-0.24936803911503252
운동,14,14,6,7.204008725511268,0.014802442701969282,-0.25193368114763887
양배추,8,8,5,11.51646577343395,0.04335508873887696,-0.25276308026551697
안녕하세요,11,11,5,9.242555528649643,0.020784181936524423,-0.2586144911516141
당일,10,12,5,9.644889701375217,0.013627091281291841,-0.25956804744798545
스테이크,10,10,5,9.923934003632297,0.01984843630013438,-0.26177734674687214
치즈를,5,5,4,13.716566284150066,0.026349168187513837,-0.26246601238727785
삶은,9,9,1,10.571396674916933,0.029160587891201618,-0.26247222829640476
프리미엄,9,10,6,10.322556476565005,0.03189625149176668,-0.2626057364715247
감사합니다,12,12,9,8.102060640992864,0.02225917190586356,-0.26877248836172846
기본,7,7,5,12.035668187890336,0.017169655411307633,-0.2692343073992145
훨씬,7,7,4,11.7708231801265,0.03995140450568748,-0.26931974759296384
샐러드가,10,11,1,9.351188163500357,0.021914946700111928,-0.2716636223140497
촌스마마화수목금낮12시오픈입니다촌스마마,6,6,7,12.900490793010688,0.0005860883659973193,-0.2722933820370266
절대,5,5,5,13.251746198521625,0.03709316431845907,-0.2725037262385877
고구마,5,6,1,13.18765884557888,0.022025689055386415,-0.2732238156833292
발사믹식초,7,10,5,11.24057640060253,0.018856539555909314,-0.27326824618887935
밥,7,8,1,11.588364590400053,0.02205244832821932,-0.27447879608049225
씹히는,6,6,5,12.396799942350992,0.030550038669168306,-0.2769748167430551
메뉴가,10,10,9,9.189727678740539,0.035190253879648976,-0.27818323474522255
맛의,7,7,5,11.453088819972837,0.0351783965370223,-0.2802787902547383
간편하게,7,7,5,11.41965705801018,0.033004777931224874,-0.28199710358051294
버무려,5,5,4,13.041924738155926,0.02358205052906752,-0.28324383399045594
양이,6,9,1,11.654880416637372,0.02021303246156714,-0.28351095125811376
단백질,10,10,5,9.135018738567217,0.021010173799389274,-0.284587504099942
있도록,6,8,9,11.60345458149067,0.03826672221584496,-0.2851784201620301
진심으로,8,8,9,10.53241075600187,0.031630026702179764,-0.2856704160652276
많아서,6,7,1,12.00020353571708,0.020760445333993814,-0.28568963105378
마요네즈,8,8,5,10.52599309884875,0.02827327084349777,-0.28699430546879406
제대로,8,9,5,10.339403215691767,0.025566047135477773,-0.2871375462642236
식감,6,9,6,11.464676192524639,0.018264718537076067,-0.28976395490822626
but,5,5,8,12.903346165624978,0.015218402039545026,-0.29014790309920335
포케맛집,5,5,8,12.834370937529446,0.01611264552308697,-0.2918741516339025
썰어,5,5,5,12.62236251183399,0.033584432930590415,-0.2922012436811481
가능합니다,7,11,5,10.315179041690286,0.022784204687421327,-0.29289708056241454
되어,7,7,1,11.048154571118868,0.031042183692687488,-0.2935871523095691
SALAD,6,6,8,12.041173082691715,0.01179627816404788,-0.29377612990141877
더욱,8,8,9,10.271223508391085,0.026581132836773807,-0.2950596301350385
톡톡,6,6,6,11.651386202218285,0.038626890449841945,-0.29616708748301096
알로하포케,5,5,8,12.719718541786232,0.010742372880519912,-0.2970622656253654
나온,5,5,5,12.6218752774049,0.01524142792488889,-0.29841853876463625
라이프스타일,5,5,8,12.649013779141594,0.012043923105241855,-0.29870164506216823
따뜻한,11,13,8,7.3666919592819164,0.027292661292335697,-0.29906492521596206
레시피,5,5,5,12.48543438929796,0.022400159541532138,-0.30001060794400547
주차,6,6,5,11.515018761388824,0.03812380739254081,-0.3003479551292403
고기,9,9,5,9.384401847783018,0.01696147225353527,-0.30150859430931537
단호박,8,13,5,9.076015906758542,0.017662234983982977,-0.30192780285923543
활용,7,9,5,10.00382836594212,0.047225196773788225,-0.3063094088621645
위한,9,9,5,9.033469943107953,0.032045364930910834,-0.3067291079914941
식단관리,14,14,8,5.145852232171786,0.027049220008269564,-0.3083252876268277
저속노화,8,8,5,9.828702976933549,0.024719706560902662,-0.3087041997646094
해도,7,8,9,10.322206678661455,0.02306892990839754,-0.3113743963076679
보내고,5,5,9,11.904547381673181,0.03863814861104186,-0.311604122918673
단체주문,12,15,5,5.898685649363891,0.03116970940834342,-0.31178306660096294
따뜻하게,7,7,9,10.382105233854704,0.03516184356021073,-0.31178339786195247
그런지,7,7,1,10.35458069807797,0.03522722373392292,-0.3125708206991436
음식,8,8,5,9.819575913495964,0.013866032060981946,-0.3126429728608203
언제든,6,6,5,11.154409174468517,0.02844376078214418,-0.31422740298292917
부드럽고,8,8,9,9.508776957100112,0.035933157377129,-0.31432163886429815
식사를,5,8,9,11.359484416542477,0.019946798762731758,-0.3151755996365578
마음이,7,7,9,10.36838665406662,0.02178234030653417,-0.31671136062076255
같은데,6,6,1,11.105878878536636,0.021776165762870794,-0.31790948985716694
편안한,7,8,9,10.036933828468484,0.02827042960432281,-0.31800567325249846
깊은,7,9,8,9.838265506427135,0.02560789833440949,-0.31848904310478526
메뉴는,7,7,9,10.214673675320988,0.02854185148486964,-0.31894642672120466
언제나,6,6,9,10.926556300335253,0.03360310074274891,-0.3191841412523176
시나노골드,6,12,6,9.542355661739208,0.03520113627099041,-0.3217942856700089
연휴,7,9,9,9.715720458628452,0.025305329563002396,-0.3221955693845624
소스는,7,7,5,10.242084110314343,0.01377458757135916,-0.32313402433583316
선물,7,7,6,9.878474817669808,0.04305721256683659,-0.3239258800368359
달달한,7,8,9,9.715720458628452,0.035772206700599746,-0.3249161336479648
포만감,6,6,1,10.913436383392808,0.016068203029302588,-0.3254997061209003
식초,8,8,5,9.238932321653664,0.024825623763843077,-0.32601429865734505
제법,5,5,9,11.470030293756967,0.032418056192950344,-0.3264872498951022
조만간,5,6,9,11.232820991412977,0.032609935694375564,-0.3271388975132366
두부,6,6,5,10.730331190104359,0.02607809679340048,-0.32750006910982815
양도,5,5,1,11.511411583453576,0.02483589724230885,-0.32783419459670937
골고루,5,5,5,11.406381095974211,0.030286348812705352,-0.3290801241052117
사람,5,9,1,10.714699354921768,0.012313196876331126,-0.3304608815617611
갈아,5,6,5,11.16491180256542,0.0244301752750787,-0.3319023042743732
간단히,6,6,5,10.643830374595547,0.015230736384813148,-0.3337123689427051
오전,8,8,1,9.025000721453,0.01969522955120137,-0.3340412237036242
맛도,7,7,5,9.795457310196824,0.017196405370490008,-0.3351127556460156
분명,5,5,9,11.237060107136925,0.02462651167007276,-0.3359740326200258
목요일,11,11,7,6.53001038467505,0.017008159640963638,-0.33967086499868976
가능하니,6,6,5,10.341082188210144,0.019777196639915322,-0.34107912959202136
따라,8,9,5,8.511807697355254,0.022157483553394405,-0.3420421473738357
커피,9,9,5,8.040612115156895,0.011122004537841125,-0.34300588968203705
없지만,6,6,9,10.176048657956503,0.027332397161288338,-0.34337807332821496
가게,6,6,5,10.028408882014293,0.03803677395091283,-0.3441005026543057
1T,8,18,5,6.598996960015304,0.013180063865964027,-0.3449953558076425
싶을,5,5,9,10.888584065830285,0.025819127473565823,-0.3458198618045475
어울리는,7,8,5,9.076906209232424,0.014262215405732803,-0.3509784147252621
건강식단,8,8,5,8.438204045069188,0.01916379931751269,-0.35147938272377466
저당,9,19,6,5.212779901128341,0.03923894292815085,-0.3540669449721671
