token1,token2,co_docs,PMI,NPMI,PHI,src_node_df,src_node_tf,src_node_cluster,src_node_centrality,src_node_svd_c1,src_node_rank,dst_node_df,dst_node_tf,dst_node_cluster,dst_node_centrality,dst_node_svd_c1,dst_node_rank
곡성,곡성뚝방마켓,11,3.9990343794971146,0.9999999992832981,0.9999999999999999,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157
곡성,핸드메이드,11,3.9990343794971146,0.9999999992832981,0.9999999999999999,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157
곡성,마카롱,11,3.9990343794971146,0.9999999992832981,0.9999999999999999,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157
곡성,많이달지않은마카롱,11,3.9990343794971146,0.9999999992832981,0.9999999999999999,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157,11,11,7,14.900415344117702,0.001240890171512381,-0.09881838939725157
학교간식,체육대회간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
구성해서,문의환영,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
구성해서,체육대회간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
구성해서,학교간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
학원간식,문의환영,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
학원간식,체육대회간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
학원간식,학교간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
체육대회간식,문의환영,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주시,구성해서,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주시,학원간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주시,3800원부터,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주시,교회간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
맞춰일정에,문의환영,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
학원간식,구성해서,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
3800원부터,문의환영,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
3800원부터,체육대회간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,맞춰원하시는,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,0318810107구성,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,해드립니다,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,죠샌드위치샐러드여주점,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,여주맛집,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838
지드림카드,여주사랑카드,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838
여주맛집,0318810107죠샌드위치,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,죠샌드위치샐러드여주점,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,문의환영,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,체육대회간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,학교간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,구성해서,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,학원간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,3800원부터,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,있습니다단체주문,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,가능합니다문의주세요,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,여주행사간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,세종로,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,0318810107죠샌드위치,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,문의환영,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,체육대회간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
지드림카드,학교간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,11,3,38.89261425516939,0.03932864287544329,0.5365703939896376,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,여주시,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,맞춰일정에,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,G드림카드,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,구성변경,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,여주점경기,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,단체간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,맞춰원하시는,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,0318810107구성,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,있습니다단체주문,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,가능합니다문의주세요,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,여주행사간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,세종로,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,0318810107죠샌드위치,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,죠샌드위치샐러드여주점,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,여주맛집,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838
여주맛집,세종로,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
foodfoodfic,수거,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
foodfoodfic,주문을,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
foodfoodfic,instafood,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
foodfoodfic,맛집오늘뭐먹지,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
foodfoodfic,또먹고싶다,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
여주맛집,문의환영,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,체육대회간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,학교간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,교회간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,여주시,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,맞춰일정에,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주사랑카드,G드림카드,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,구성해서,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,학원간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,3800원부터,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,교회간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
또먹고싶다,01096763990전화문의,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
또먹고싶다,샐러드salad,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
또먹고싶다,문의사항은,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
또먹고싶다,수거,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
또먹고싶다,주문을,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
또먹고싶다,instafood,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
또먹고싶다,맛집오늘뭐먹지,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
또먹고싶다,푸디스퀘어,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
여주맛집,해드립니다,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,있습니다단체주문,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,가능합니다문의주세요,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
여주맛집,여주행사간식,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,7,3,38.89261425516939,0.03932864287544329,0.5115300049677838,6,6,3,38.89261425516939,0.03932864287544329,0.5052699077123203
foodfoodfic,월금,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
foodfoodfic,01096763990전화문의,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
foodfoodfic,샐러드salad,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
foodfoodfic,문의사항은,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
맛집오늘뭐먹지,수거,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
맛집오늘뭐먹지,주문을,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
맛집오늘뭐먹지,instafood,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
instafood,푸디스퀘어,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
instafood,불가합니다연락처,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
instafood,안녕하세요배달,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
instafood,당일주문이,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
instafood,월금,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
foodfoodfic,푸디스퀘어,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
foodfoodfic,불가합니다연락처,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
foodfoodfic,안녕하세요배달,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
foodfoodfic,당일주문이,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
또먹고싶다,불가합니다연락처,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
또먹고싶다,안녕하세요배달,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
또먹고싶다,당일주문이,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
또먹고싶다,월금,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
주문을,수거,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
주문을,푸디스퀘어,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
주문을,불가합니다연락처,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
주문을,안녕하세요배달,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
주문을,당일주문이,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
주문을,월금,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
수거,푸디스퀘어,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
수거,불가합니다연락처,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
맛집오늘뭐먹지,푸디스퀘어,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
맛집오늘뭐먹지,불가합니다연락처,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
맛집오늘뭐먹지,안녕하세요배달,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
맛집오늘뭐먹지,당일주문이,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
맛집오늘뭐먹지,월금,6,4.605170176088091,0.999999997871957,0.9999999999999998,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912,6,6,2,54.53822280264681,0.9734759109876884,1.2813234978883912
